shift_number,trip_number,passenger_count,tolls_amt,tip_amt,surcharge,total_amt,trip_distance,long_end,lat_end,long_start,lat_start,vendor_name,payment_method_rec,zipcode_start,zipcode_end,dropoff_minute,dropoff_hour,dropoff_day,pickup_minute,pickup_hour,pickup_day,pickup_year,trip_duration,medallion
8940205,1049,1,0,0,0,6.1,1.4,-73.9821,40.7493,-73.9853,40.7632,CMT,Cash,10110,10018,27,11,25,21,11,25,2009,6,C9292T
9426610,654,1,0,1.6,0,9,1.6,-73.9783,40.7864,-73.9832,40.7666,CMT,Credit,10023,10019,37,11,22,29,11,22,2009,8,C4645T
278491938,1792,1,0,0,0,7,1,-73.9949,40.7502,-73.9925,40.7586,VTS,Cash,10119,10018,35,11,22,25,11,22,2009,10,C0905T
278982125,3745,1,0,0,0,8.6,2.49,-74.0066,40.7309,-73.9921,40.7586,VTS,Cash,10012,10018,16,11,27,8,11,27,2009,8,C8582T
280271763,5301,5,0,0,0,13.4,3.97,-74.0043,40.7137,-73.9851,40.7596,VTS,Cash,10278,10020,34,11,28,16,11,28,2010,18,C5551T
12064591,8974,1,0,1,0,8.8,1.8,-73.9913,40.7422,-73.9887,40.7587,CMT,Credit,10011,10018,48,11,18,40,11,18,2010,8,C5759T
281275494,6060,5,0,0,0,6.2,0.82,-73.9734,40.76,-73.9854,40.7636,VTS,Cash,10152,10018,1,11,6,54,10,6,2010,7,C5354T
13453629,2692,1,0,0,0,4.6,0.4,-73.9851,40.7634,-73.9892,40.7633,CMT,Cash,10018,10018,37,11,27,33,11,27,2010,4,C7371T
14755958,4662,1,0,0,0,6.6,1.7,-74.0064,40.7394,-73.9908,40.7611,CMT,Cash,10014,10018,0,11,29,54,10,29,2010,6,C6763T
282763496,15371,5,0,0,0,6.6,0.71,-73.9834,40.7513,-73.9903,40.7578,VTS,Cash,10110,10018,12,11,19,3,11,19,2010,9,C1218T
15965871,7948,1,0,0,0,4.6,0.7,-73.9908,40.7508,-73.9832,40.7604,CMT,Cash,10119,10020,10,11,24,7,11,24,2010,3,C7277T
283576046,14433,1,8,0,0,62.7,17.92,-74.1772,40.6951,-73.9792,40.7639,VTS,Cash,7114,10103,2,11,14,32,10,14,2010,30,C0503T
283679021,18174,1,0,0,0,9,2.53,-73.9947,40.7346,-73.9898,40.7622,VTS,Cash,10003,10018,12,11,21,2,11,21,2010,10,C6864T
4222044,1707,1,0,0,0,21.7,7.3,-73.9901,40.6905,-73.9849,40.7586,CMT,Cash,11201,10020,58,12,30,31,12,30,2008,27,C9798T
274346857,13384,2,0,0,0,4.5,0.87,-73.9881,40.7562,-73.9795,40.7629,VTS,Cash,10018,10103,3,12,2,58,11,2,2009,5,C6269T
274345868,16399,2,0,0,0,14.1,3.71,-73.9956,40.7168,-73.9815,40.7598,VTS,Cash,10002,10020,32,12,2,9,12,2,2009,23,C3435T
5571737,6231,1,0,0,0,11.7,3.5,-73.9826,40.7249,-73.9834,40.7629,CMT,Cash,10009,10020,13,12,22,55,11,22,2009,18,C7379T
5570923,781,1,0,0,0,6.9,1.6,-73.9801,40.7482,-73.9876,40.7629,CMT,Cash,10017,10018,13,12,22,4,12,22,2009,9,C9692T
276871460,22151,5,0,0,0,6.9,1.56,-73.9612,40.761,-73.9804,40.7633,VTS,Cash,10065,10103,38,12,8,29,12,8,2009,9,C8684T
276882529,13653,2,0,0,0,10.1,3.42,-73.95,40.7958,-73.9816,40.7635,VTS,Cash,10026,10103,54,12,8,43,12,8,2009,11,C3836T
8218971,551,2,0,0,0,19.7,5.4,-74.018,40.7062,-73.9835,40.7628,CMT,Cash,10280,10020,0,12,13,31,11,13,2009,29,C2922T
9309454,880,1,0,0,0,8.2,1.9,-74.0042,40.7476,-73.9883,40.7641,CMT,Cash,10199,10018,57,12,15,48,12,15,2009,9,C3435T
278393930,1496,1,0,0,0,8.2,1.7,-73.9605,40.7709,-73.9821,40.7657,VTS,Cash,10021,10103,52,12,15,42,12,15,2009,10,C0405T
14049249,810,1,0,0,0,14.6,4.7,-74.0039,40.7061,-73.9853,40.7603,CMT,Cash,10005,10020,2,12,25,41,11,25,2010,21,C4944T
281970715,7064,5,0,0,0,15.4,4.27,-73.9998,40.7196,-73.9877,40.7632,VTS,Cash,10278,10018,35,12,25,12,12,25,2010,23,C9895T
14756256,7465,2,4.5,0,0,33.57,11.9,-73.8619,40.7685,-73.9895,40.7588,CMT,Cash,11371,10018,14,12,29,48,11,29,2010,26,C8686T
16437099,160,1,0,0,0,5.8,1,-73.9889,40.7533,-73.9864,40.7593,CMT,Cash,10119,10018,54,12,14,38,12,14,2010,16,C2428T
283679249,15407,1,0,0,0,8.6,1.13,-73.9925,40.7492,-73.9852,40.76,VTS,Cash,10119,10020,15,12,21,2,12,21,2010,13,C3231T
3363692,9111,2,0,0,0,17.3,5.3,-74.0109,40.7165,-73.9814,40.7671,CMT,Cash,10282,10103,42,13,21,15,13,21,2008,27,C5755T
274143324,5588,1,0,0,0,6.1,1.74,-73.9851,40.781,-73.9791,40.7632,VTS,Cash,10069,10103,4,13,25,0,13,25,2009,4,C6466T
274349252,24340,3,0,0,0,6.1,1.24,-73.9908,40.7506,-73.9884,40.7642,VTS,Cash,10001,10018,29,13,2,21,13,2,2009,8,C7476T
274449377,13184,1,0,0,0,6.1,1.52,-73.9599,40.7707,-73.9788,40.7643,VTS,Cash,10021,10103,28,13,15,22,13,15,2009,6,C6366T
5467943,1822,1,0,0,0,12.1,4,-73.9605,40.81,-73.9882,40.7593,CMT,Cash,10027,10018,29,13,15,15,13,15,2009,14,C1718T
275770897,11057,1,0,1,0,9.5,1.99,-73.9802,40.7474,-73.9841,40.7647,VTS,Credit,10017,10103,3,13,17,51,12,17,2009,12,C0408T
275975238,21121,3,0,2,0,18.1,3.95,-74.0099,40.7181,-73.9795,40.762,VTS,Credit,10013,10103,31,13,31,4,13,31,2009,27,C8189T
6825314,9996,2,0,0,0,8.9,2.3,-73.9812,40.7417,-73.9821,40.7652,CMT,Cash,10016,10103,18,13,21,5,13,21,2009,13,C6167T
8458346,4223,4,4.5,0,0,34.27,12.1,-73.8652,40.7707,-73.986,40.7586,CMT,Cash,11371,10018,46,13,27,17,13,27,2009,29,C2821T
277982213,324,2,0,2,0,7.7,0.99,-73.9904,40.7518,-73.9789,40.7651,VTS,Credit,10119,10103,59,13,18,51,13,18,2009,8,C9591T
278085902,719,5,0,0,0,6.5,1.05,-73.982,40.7677,-73.9817,40.7673,VTS,Cash,10019,10019,14,13,25,4,13,25,2009,10,C0607T
9425443,1121,1,0,0,0,3,0,-73.9786,40.7633,-73.9786,40.7633,CMT,Cash,10103,10103,35,13,22,35,13,22,2009,0,C9396T
1063408,192567,1,0,1,0,10.8,1.1,-73.9915,40.7503,-73.9828,40.7654,DDS,Credit,10119,10103,0,13,22,43,12,22,2009,17,C9292T
9995833,2255,1,0,0,0,9.4,2.2,-74.003,40.7335,-73.9856,40.7619,CMT,Cash,10011,10018,7,13,27,56,12,27,2009,11,C5959T
280373388,6788,1,0,0,0,6.2,0.91,-73.99,40.7568,-73.9822,40.7607,VTS,Cash,10018,10020,46,13,4,38,13,4,2010,8,C8584T
12619997,392,4,0,0,0,5.8,0.9,-73.9806,40.7645,-73.9886,40.7579,CMT,Cash,10103,10018,23,13,16,16,13,16,2010,7,C1417T
12893349,235,1,0,0.8,0,5,0.6,-73.9968,40.7526,-73.9905,40.7614,CMT,Credit,10199,10018,48,13,30,46,13,30,2010,2,C0203T
13461377,1303,3,0,0,0,18.6,3.4,-73.9967,40.7314,-73.9844,40.7596,CMT,Cash,10003,10020,0,13,27,26,12,27,2010,34,C7275T
1440951,102202,1,0,0,0,39.8,14.2,-73.8823,40.7683,-73.9842,40.7573,DDS,Cash,11371,10020,57,13,8,4,13,8,2010,53,C0107T
14472217,8433,4,0,0,0,8.6,1.3,-73.9912,40.7503,-73.9777,40.7646,CMT,Cash,10119,10153,9,13,15,56,12,15,2010,13,C2421T
16121351,7441,1,4.5,4.49,0,34.46,10.3,-73.8615,40.7682,-73.9835,40.7618,CMT,Credit,11371,10020,25,13,31,3,13,31,2010,22,C3334T
16592399,2133,2,0,0,0,5.4,1,-73.9821,40.7724,-73.9881,40.7597,CMT,Cash,10019,10018,10,13,21,5,13,21,2010,5,C7576T
3363538,5952,2,0,0,0,6.1,0.9,-73.9877,40.7629,-73.9844,40.7591,CMT,Cash,10018,10020,22,14,21,14,14,21,2008,8,C6968T
4473319,4138,1,0,0,0,6.9,1.3,-73.9784,40.7781,-73.9818,40.7631,CMT,Cash,10023,10103,17,14,21,8,14,21,2008,9,C5159T
4469758,8508,1,0,0,0,8.1,2.1,-73.9928,40.7469,-73.9862,40.767,CMT,Cash,10001,10019,8,14,21,58,13,21,2008,10,C5852T
274955257,14754,3,0,0,0,23.3,8.8,-73.8856,40.7732,-73.9792,40.7641,VTS,Cash,11370,10103,33,14,22,7,14,22,2009,26,C8189T
5571282,7791,3,0,0,0,3.3,0.4,-73.9854,40.761,-73.9807,40.7651,CMT,Cash,10018,10103,51,14,22,49,14,22,2009,2,C2927T
5911003,7874,1,0,1,0,7.5,1.8,-73.9798,40.7861,-73.9805,40.7665,CMT,Credit,10023,10103,15,14,19,9,14,19,2009,6,C7671T
275977759,13204,2,0,0,0,6.9,1.99,-74.0034,40.7324,-73.9856,40.7576,VTS,Cash,10012,10020,0,14,31,54,13,31,2009,6,C6464T
275977817,6219,5,0,1,0,10.3,2.31,-73.9749,40.793,-73.9826,40.7668,VTS,Credit,10162,10019,20,14,31,8,14,31,2009,12,C6968T
6942379,6971,1,0,0,0,5.7,1.3,-73.9972,40.7419,-73.9845,40.7585,CMT,Cash,10011,10020,25,14,28,18,14,28,2009,7,C0902T
276882345,35498,3,0,0,0,7.3,1.66,-74.0047,40.7504,-73.9859,40.7596,VTS,Cash,10199,10018,20,14,8,10,14,8,2009,10,C7571T
7759734,5829,4,0,0,0,9.7,2.5,-74.0075,40.7381,-73.9822,40.7629,CMT,Cash,10014,10103,9,14,16,56,13,16,2009,13,C4847T
277279686,24664,2,0,0,0,11.3,3.99,-73.9439,40.7995,-73.9856,40.7622,VTS,Cash,10026,10018,15,14,30,3,14,30,2009,12,C0705T
277481572,21201,1,0,0,0,4.1,0.36,-73.9875,40.7698,-73.9867,40.7667,VTS,Cash,10019,10019,57,14,13,53,14,13,2009,4,C1516T
9309113,616,2,0,0,0,13,3.1,-73.9974,40.7241,-73.9826,40.7623,CMT,Cash,10012,10020,44,14,15,22,14,15,2009,22,C1S1VT
9891576,2401,1,0,0,0,5.8,0.9,-73.9811,40.7678,-73.9831,40.7572,CMT,Cash,10153,10020,56,14,20,51,14,20,2009,5,C2124T
280270345,6101,4,0,2,0,14.2,3.53,-73.9632,40.8088,-73.9846,40.7642,VTS,Credit,10115,10018,48,14,28,31,14,28,2010,17,C1614T
13456142,891,1,0,0,0,8.6,1.5,-74.0002,40.7435,-73.9896,40.7623,CMT,Cash,10011,10018,13,14,27,1,14,27,2010,12,C3334T
281772932,9548,1,0,0,0,7.8,1.82,-73.9665,40.7733,-73.9816,40.7654,VTS,Cash,10021,10103,0,14,7,50,13,7,2010,10,C4147T
13896688,3517,2,4.5,0,0,34.37,11.9,-73.8618,40.7684,-73.9857,40.758,CMT,Cash,11371,10020,42,14,18,15,14,18,2010,27,C2423T
16589028,3435,1,0,0,0,9,2.1,-74.0082,40.7479,-73.9864,40.7589,CMT,Cash,10014,10018,12,14,21,0,14,21,2010,12,C3637T
3446691,641,1,0,0,0,17.5,0,-73.9795,40.7658,-73.9794,40.7663,CMT,Cash,10103,10153,24,15,28,24,15,28,2008,0,C2224T
3797227,4623,2,4.1,6.37,0,38.22,11.1,-73.8617,40.7684,-73.9823,40.7677,CMT,Credit,11371,10019,51,15,26,22,15,26,2008,29,C3132T
4224459,8888,4,0,2,0,8.1,1.2,-73.9819,40.7601,-73.9783,40.7646,CMT,Credit,10020,10103,14,15,30,6,15,30,2008,8,C7973T
273552563,4114,5,0,0,0,4.1,0.52,-73.9868,40.7553,-73.9828,40.7605,VTS,Cash,10110,10020,54,15,14,50,15,14,2008,4,C8886T
4548167,4871,1,0,0,0,9.3,1.3,-73.9893,40.7477,-73.9899,40.7574,CMT,Cash,10001,10018,37,15,28,19,15,28,2008,18,C1711T
273745790,9806,2,0,0,0,8.9,2.08,-74.008,40.7407,-73.9874,40.7613,VTS,Cash,10014,10018,26,15,28,12,15,28,2008,14,C1215T
274450046,1079,2,0,0.75,0,7.65,1.3,-73.9935,40.7472,-73.9902,40.7617,VTS,Credit,10001,10018,25,15,15,15,15,15,2009,10,C1618T
274955908,17629,2,0,0,0,8.5,2.17,-73.9567,40.768,-73.9853,40.7637,VTS,Cash,10021,10018,36,15,22,25,15,22,2009,11,C9396T
274957916,2752,1,0,0,0,5.3,1.33,-73.9633,40.7585,-73.9852,40.7677,VTS,Cash,10022,10019,34,15,22,28,15,22,2009,6,C5958T
7989550,4513,2,0,0,0,8.5,1.7,-73.9813,40.7808,-73.9841,40.7595,CMT,Cash,10023,10020,36,15,30,24,15,30,2009,12,C3138T
277979291,327,1,0,3,0,8.7,0.67,-73.9917,40.7499,-73.9857,40.7584,VTS,Credit,10119,10020,17,15,18,10,15,18,2009,7,C4747T
1063074,192596,3,0,0,0.5,4.6,0.6,-73.9833,40.7659,-73.9895,40.7572,DDS,Cash,10103,10018,38,15,22,35,15,22,2009,3,C3932T
11637837,6594,2,0,0,0,7,1.5,-73.9664,40.7534,-73.9854,40.7568,CMT,Cash,10017,10020,35,15,28,28,15,28,2010,7,C5451T
11498641,5524,1,0,2,0,8.6,1.3,-73.9918,40.7573,-73.9909,40.7576,CMT,Credit,10018,10018,25,15,21,19,15,21,2010,6,C9495T
280576970,4493,1,0,0,0,8.6,1.24,-73.9833,40.77,-73.9858,40.7671,VTS,Cash,10019,10019,44,15,18,30,15,18,2010,14,C8682T
13163483,59,1,0,0,0,5,0.4,-73.9837,40.7603,-73.9803,40.7622,CMT,Cash,10020,10103,20,15,13,14,15,13,2010,6,C3434T
13166900,345,3,0,0,0,7,1,-73.9787,40.7567,-73.9873,40.7614,CMT,Cash,10112,10018,51,15,13,41,15,13,2010,10,C0504T
281975364,2932,5,0,0,0,6.6,1.24,-73.998,40.7657,-73.9864,40.7626,VTS,Cash,10019,10018,34,15,25,27,15,25,2010,7,C8187T
14759945,264,1,0,1,0,8.4,2,-73.9777,40.7424,-73.979,40.7642,CMT,Credit,10016,10103,5,15,29,58,14,29,2010,7,C8683T
282467411,12150,3,0,0,0,4.6,0.56,-73.9866,40.7551,-73.9825,40.7617,VTS,Cash,10110,10020,43,15,29,40,15,29,2010,3,C9599T
282573555,8266,2,0,0,0,10.6,2.75,-73.9987,40.732,-73.9868,40.7585,VTS,Cash,10012,10018,44,15,9,30,15,9,2010,14,C1415T
15187096,5135,2,9.4,0,0,63.7,17.1,-74.1772,40.6911,-73.9896,40.7589,CMT,Cash,7114,10018,9,15,19,33,14,19,2010,36,C8381T
283068498,5165,2,0,2,0,11,1.56,-74.0009,40.762,-73.9795,40.762,VTS,Credit,10018,10103,37,15,10,23,15,10,2010,14,C9593T
497961,867564,1,0,0,0,6.5,0.9,-73.9909,40.7507,-73.9878,40.7591,DDS,Cash,10119,10018,46,16,23,37,16,23,2008,9,C6862T
4547953,943,1,0,0,0,12.9,3.9,-73.967,40.8034,-73.9802,40.7657,CMT,Cash,10025,10103,20,16,28,5,16,28,2008,15,C6968T
591964,104760,2,0,0,0,11.7,3.2,-73.9947,40.7234,-73.9908,40.7602,DDS,Cash,10012,10018,9,16,25,51,15,25,2009,18,C8381T
4875739,9723,2,0,0,0,15.7,5.2,-73.9887,40.7222,-73.979,40.7642,CMT,Cash,10002,10103,53,16,25,32,16,25,2009,21,C2826T
274143631,5819,5,0,3.46,0,20.76,5.79,-74.0113,40.7026,-73.9836,40.7627,VTS,Credit,10005,10020,32,16,25,12,16,25,2009,20,C7875T
5133187,9336,1,0,1.15,0,8.85,1.1,-73.9951,40.7527,-73.9863,40.7671,CMT,Credit,10199,10019,58,16,15,46,16,15,2009,12,C0806T
274548010,1889,1,0,3,0,13.9,3.26,-74.01,40.7204,-73.9927,40.7583,VTS,Credit,10013,10018,48,16,22,33,16,22,2009,15,C2428T
6499127,8224,1,0,0,0,4.5,0.9,-73.991,40.7508,-73.9874,40.7607,CMT,Cash,10119,10018,42,16,31,38,16,31,2009,4,C5953T
6497567,1235,2,0,1,0,6.3,0.9,-73.9892,40.7529,-73.9854,40.7633,CMT,Credit,10119,10018,54,16,31,49,16,31,2009,5,C6963T
7413251,274,2,0,0,0,4.9,1.1,-73.9928,40.7479,-73.9824,40.7627,CMT,Cash,10001,10103,57,16,26,52,16,26,2009,5,C7778T
13463713,1701,1,4.5,6.47,0,38.84,11.1,-73.8728,40.7746,-73.9878,40.7654,CMT,Credit,11371,10019,35,16,27,7,16,27,2010,28,C3738T
13901163,922,2,4.5,0,0,50.07,17.4,-73.7864,40.6393,-73.9878,40.7585,CMT,Cash,11422,10018,59,16,18,12,16,18,2010,47,C3135T
14048568,3311,1,0,0,0,7,1.4,-73.9648,40.7727,-73.9815,40.7635,CMT,Cash,10021,10103,6,16,25,58,15,25,2010,8,C6763T
281974116,5519,1,0,0,0,5.8,0.74,-73.9741,40.7561,-73.9847,40.7604,VTS,Cash,10171,10020,56,16,25,49,16,25,2010,7,C8982T
14911429,206,1,0,2.15,0,10.75,1.6,-73.9928,40.7369,-73.9856,40.7555,CMT,Credit,10011,10110,26,16,9,14,16,9,2010,12,C8787T
15205551,2500,1,0,0,0,5,0.8,-73.9901,40.7617,-73.9803,40.7657,CMT,Cash,10018,10103,27,16,19,23,16,19,2010,4,C0701T
282768344,13821,1,0,0,0,6.2,1.09,-73.9912,40.7504,-73.9829,40.7638,VTS,Cash,10119,10103,14,16,19,7,16,19,2010,7,C9494T
283175511,15700,1,0,2,0,9.4,1.76,-73.9777,40.784,-73.9873,40.7615,VTS,Credit,10023,10018,38,16,17,30,16,17,2010,8,C7173T
283676315,15669,2,0,0,0,6.6,1.11,-73.9912,40.7528,-73.9804,40.7649,VTS,Cash,10119,10103,0,16,21,52,15,21,2010,8,C0303T
274958482,29610,1,0,0,0,10.9,3.38,-73.9463,40.7786,-73.9866,40.7615,VTS,Cash,10028,10018,11,17,22,57,16,22,2009,14,C5551T
6009760,6730,1,0,0,0,11.3,3.3,-73.9655,40.8053,-73.9802,40.7645,CMT,Cash,10115,10103,49,17,26,33,17,26,2009,16,C1618T
886299,159842,2,0,0,0,6.5,1.4,-73.9947,40.7504,-73.983,40.761,DDS,Cash,10119,10020,41,17,8,30,17,8,2009,11,C6869T
8220042,6083,1,0,0,0,30.5,7.3,-73.9704,40.6957,-73.9878,40.7652,CMT,Credit,11205,10019,19,17,13,24,16,13,2009,55,C2822T
277987553,27129,2,0,0,0,6.9,1.46,-73.9901,40.7544,-73.9816,40.7595,VTS,Cash,10119,10020,25,17,18,15,17,18,2009,10,C2126T
9526872,821,1,0,0,0,7,1.6,-73.9646,40.7713,-73.9834,40.7594,CMT,Cash,10021,10020,9,17,29,2,17,29,2009,7,C1613T
9996064,898,2,5.5,0,0,46.5,12.5,-73.8653,40.7707,-73.9847,40.7594,CMT,Cash,11371,10020,52,17,27,52,16,27,2009,60,C0507T
280573995,7282,6,0,0,0,4.2,0.58,-73.9912,40.7507,-73.9856,40.7573,VTS,Cash,10119,10020,20,17,18,17,17,18,2010,3,C3732T
1362337,101641,1,0,0,0,7.4,1,-73.9946,40.7494,-73.9898,40.7571,DDS,Cash,10119,10018,20,17,13,10,17,13,2010,10,C6169T
281578708,4762,1,0,0,0,9.8,2.03,-73.9989,40.7398,-73.9865,40.7642,VTS,Cash,10011,10018,6,17,27,51,16,27,2010,15,C2329T
281479243,11262,1,0,0,0,8.2,2.17,-74.0024,40.747,-73.9798,40.7662,VTS,Cash,10199,10103,30,17,20,22,17,20,2010,8,C4845T
281873957,11147,3,0,0,0,6.6,1.32,-73.9921,40.7493,-73.9808,40.7658,VTS,Cash,10119,10103,8,17,18,1,17,18,2010,7,C5352T
14616590,9852,2,0,0,0,7.4,1.1,-73.976,40.7519,-73.982,40.7631,CMT,Cash,10017,10103,54,17,22,45,17,22,2010,9,C1414T
282471651,8609,1,0,0,0,7,1.28,-73.9602,40.7619,-73.9799,40.7652,VTS,Cash,10065,10103,6,17,29,58,16,29,2010,8,C6967T
14909105,1758,1,0,2.2,0,13.2,2.5,-74.0041,40.7315,-73.9814,40.7649,CMT,Credit,10012,10103,39,17,9,24,17,9,2010,15,C9498T
15669468,8312,1,0,0,0,17,4.8,-74.0169,40.7079,-73.987,40.7596,CMT,Cash,10280,10018,36,17,10,12,17,10,2010,24,C3137T
16132934,9544,2,0,0,0,7,1,-73.9777,40.7538,-73.9864,40.7614,CMT,Cash,10110,10018,59,17,31,50,17,31,2010,9,C4542T
283777932,1716,1,0,0,0,8.2,1.83,-73.9594,40.7627,-73.985,40.764,VTS,Cash,10065,10018,8,17,28,58,16,28,2010,10,C8588T
4393585,1597,2,0,0,0,6.1,0.9,-73.9676,40.7573,-73.9807,40.7639,CMT,Cash,10022,10103,56,18,14,46,18,14,2008,10,C8583T
4714320,84,1,0,0,0,5.3,1.1,-73.9887,40.7691,-73.9901,40.7572,CMT,Cash,10019,10018,0,18,1,55,17,1,2009,5,C4349T
5915479,5654,1,0,0,0,6.9,1.2,-73.9826,40.7715,-73.9892,40.7607,CMT,Cash,10019,10018,4,18,19,54,17,19,2009,10,C4648T
6008364,9481,1,0,0,0,6.1,1.5,-73.9779,40.749,-73.9815,40.7631,CMT,Cash,10017,10103,24,18,26,17,18,26,2009,7,C2927T
277183465,25710,1,0,0,0,6.1,1.28,-73.9783,40.7663,-73.9866,40.7571,VTS,Cash,10153,10018,58,18,23,51,18,23,2009,7,C7875T
8463534,1596,1,0,1.1,0,8,1.9,-74.0022,40.7351,-73.9851,40.7585,CMT,Credit,10011,10020,18,18,27,11,18,27,2009,7,C9197T
277585075,15923,5,0,0,0,10.5,3.24,-73.9929,40.731,-73.9882,40.7642,VTS,Cash,10003,10018,44,18,20,30,18,20,2009,14,C1517T
9064337,87,4,0,0,0,19.8,6.9,-73.9618,40.7098,-73.9801,40.7652,CMT,Cash,11211,10103,44,18,11,21,18,11,2009,23,C6264T
9309882,180,2,0,0,0,4.6,0.6,-73.9771,40.7641,-73.9858,40.7637,CMT,Cash,10153,10018,50,18,15,46,18,15,2009,4,C7679T
11644306,4592,1,0,0,0,7,1.1,-73.9947,40.7544,-73.9832,40.7657,CMT,Cash,10199,10103,0,18,28,51,17,28,2010,9,C8585T
12209449,2689,1,0,0,0,5,0.7,-73.9908,40.751,-73.9846,40.7556,CMT,Cash,10119,10110,14,18,25,10,18,25,2010,4,C1816T
12067660,7294,3,0,0,0,7.4,1.4,-73.9818,40.7805,-73.979,40.7643,CMT,Cash,10023,10103,57,18,18,48,18,18,2010,9,C8682T
12486041,8567,2,0,0,0,6.2,0.7,-73.9831,40.7614,-73.9808,40.7656,CMT,Cash,10020,10103,5,18,5,57,17,5,2010,8,C6165T
281579532,9810,1,0,0,0,8.2,1.68,-73.9813,40.7453,-73.9833,40.7602,VTS,Cash,10017,10020,17,18,27,7,18,27,2010,10,C4243T
15205863,5097,1,0,0,0,7.4,1.1,-73.9856,40.7627,-73.9863,40.7587,CMT,Cash,10018,10018,6,18,19,55,17,19,2010,11,C5651T
282770940,6479,5,0,2,0,7.4,1.06,-73.9873,40.7707,-73.9831,40.7599,VTS,Credit,10019,10020,28,18,19,23,18,19,2010,5,C5256T
16280978,4879,1,0,0,0,21.8,6.5,-73.9899,40.7614,-73.9909,40.7612,CMT,Cash,10018,10018,3,18,11,29,17,11,2010,34,C9998T
16735466,1160,2,0,1,0,14.8,3.4,-73.9961,40.7201,-73.9838,40.76,CMT,Credit,10002,10020,25,18,28,4,18,28,2010,21,C0704T
4477600,1980,2,0,0,0,18.9,6.9,-73.9374,40.8129,-73.982,40.7644,CMT,Cash,10037,10103,2,19,21,35,18,21,2008,27,C4247T
4800229,1102,1,0,0,0,7.7,2.2,-73.9967,40.7318,-73.9837,40.7607,CMT,Cash,10003,10020,9,19,18,1,19,18,2009,8,C9391T
274962874,12300,5,0,0,0,10.5,2.77,-73.9811,40.7307,-73.9848,40.76,VTS,Cash,10009,10020,11,19,22,55,18,22,2009,16,C3234T
0,24234,1,0,0,0,8.9,1.94,-73.9946,40.7505,-73.9886,40.7641,VTS,Cash,10119,10018,9,19,14,56,18,14,2009,13,C4645T
6949499,7860,2,0,0,0,4.1,0.7,-73.9811,40.7615,-73.9863,40.7583,CMT,Cash,10103,10018,48,19,28,44,19,28,2009,4,C3432T
278891863,2282,1,0,0,0,7.4,1.47,-73.9768,40.7436,-73.9857,40.7567,VTS,Cash,10016,10020,16,19,20,7,19,20,2009,9,C9893T
278895315,2679,5,0,0,0,7.4,0.91,-73.9815,40.7592,-73.9846,40.7574,VTS,Cash,10020,10020,27,19,20,15,19,20,2009,12,C9196T
11504115,6225,2,0,0,0,15.8,5,-74.0144,40.704,-73.9901,40.7573,CMT,Cash,10280,10018,54,19,21,35,19,21,2010,19,C2824T
12629123,5702,1,0,0,0,6.6,1.3,-73.9724,40.7565,-73.985,40.7576,CMT,Cash,10171,10020,5,19,16,57,18,16,2010,8,C9197T
12760041,4704,4,0,0,0,5,0.7,-73.9731,40.7641,-73.9821,40.7626,CMT,Cash,10153,10103,44,19,23,40,19,23,2010,4,C0305T
13172917,3241,1,0,1.5,0,15.7,3.2,-73.9847,40.7297,-73.9866,40.7624,CMT,Credit,10009,10018,43,19,13,19,19,13,2010,24,C1116T
13900989,189,1,0,1.53,0,11.73,2.6,-73.9863,40.7348,-73.9794,40.7641,CMT,Credit,10003,10103,30,19,18,17,19,18,2010,13,C1116T
15208995,955,1,0,1.56,0,9.36,1.8,-73.978,40.7836,-73.9862,40.7616,CMT,Credit,10023,10018,27,19,19,18,19,19,2010,9,C8683T
283275866,12159,2,0,0,0,5.8,0.59,-73.9865,40.7577,-73.979,40.763,VTS,Cash,10018,10103,40,19,24,32,19,24,2010,8,C3234T
283476846,13602,5,0,0,0,14.6,4.25,-73.9457,40.8162,-73.9815,40.7648,VTS,Cash,10030,10103,54,19,11,36,19,11,2010,18,C9297T
3368952,5467,1,0,0,0,4.9,1.1,-73.9809,40.7468,-73.9832,40.7615,CMT,Cash,10017,10020,0,20,21,55,19,21,2008,5,C6362T
4051649,6388,1,0,0,0,11.7,2.4,-74.0073,40.7329,-73.9819,40.7597,CMT,Cash,10014,10020,28,20,16,8,20,16,2008,20,C1919T
4552210,1896,1,0,0,0,7.4,0.9,-73.9935,40.7518,-73.9886,40.7641,CMT,Cash,10119,10018,19,20,28,8,20,28,2008,11,C8283T
5045008,6314,1,0,0,0,18.5,6.1,-73.9119,40.7677,-73.9888,40.759,CMT,Cash,11103,10018,3,20,2,37,19,2,2009,26,C6461T
275371281,2338,3,0,0,0,13.4,2.34,-74.0082,40.7364,-73.9897,40.7604,VTS,Cash,10014,10018,56,20,19,33,20,19,2009,23,C7672T
6298664,4490,2,0,0,0,7.7,2.2,-73.9749,40.783,-73.99,40.7572,CMT,Cash,10023,10018,25,20,17,17,20,17,2009,8,C7575T
275876759,12849,2,0,2,0.5,12.2,2.83,-74.0076,40.7431,-73.9787,40.7642,VTS,Credit,10014,10103,19,20,24,5,20,24,2009,14,C4541T
278592596,1506,1,0,2.5,0.5,18.8,4.94,-74.0156,40.7159,-73.9856,40.7577,VTS,Credit,10282,10020,49,20,29,34,20,29,2009,15,C6769T
12487583,766,1,0,1,0.5,8.5,1.1,-73.9726,40.7495,-73.9908,40.7576,CMT,Credit,10017,10018,58,20,5,50,20,5,2010,8,C8188T
